University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,student_id,attendance_clean,health_issues_clean,relationship_clean,interested_area_clean,skills_clean,performance_risk_label,performance_risk_binary,predicted_risk_binary,predicted_risk_label,predicted_risk_probability,predicted_confidence
2022,Male,19,2021,BCSE,5,No,No,3,3,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Networking,4,Hardware,Single,No,Family,No,1.67,No,2.7,77,70000,STU1975,100.0,No,Single,Hardware,Networking,At Risk,1,1,At Risk,0.8505014612307417,0.8505014612307417
2019,Male,23,2019,BCSE,11,Yes,No,3,2,Offline,Yes,Yes,5,Advance,97,No,No,Yes,Programming,3,UI/UX,Single,Yes,Bachelor,No,2.4,No,3.44,139,71000,STU1976,97.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.1359363331927489,0.8640636668072511
2021,Female,21,2020,BCSE,3,No,No,3,2,Online,Yes,Yes,10,Basic,30,Yes,No,No,Machine Learning,1,Hardware,Single,No,Family,No,1.55,No,2.81,34,73000,STU1977,30.0,No,Single,Hardware,Machine Learning,At Risk,1,1,At Risk,0.8745341614906832,0.8745341614906832
2022,Female,20,2020,BCSE,5,Yes,No,5,2,Online,Yes,Yes,9,Intermediate,90,No,No,Yes,Cyber security,1,Data Science,Single,Yes,Bachelor,No,2.55,No,3.59,72,73000,STU1978,90.0,No,Single,Data Science,Cyber Security,Good,0,0,Good,0.47285435511754825,0.5271456448824517
2021,Male,20,2021,BCSE,9,No,No,1,4,Offline,Yes,Yes,3,Intermediate,87,Yes,No,Yes,Web development,4,Software,Relationship,Yes,Family,No,2.45,No,3.56,123,74000,STU1979,87.0,No,Relationship,Software,Web Development,Good,0,0,Good,0.12036749826960805,0.879632501730392
2019,Male,21,2019,BCSE,11,Yes,No,6,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,2.77,No,3.87,139,75000,STU1980,100.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.09798192923159366,0.9020180707684063
2021,Female,20,2020,BCSE,8,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Programming,2,UI/UX,Single,Yes,Bachelor,No,2.53,No,3.6,95,75000,STU1981,100.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.14970854097948086,0.8502914590205192
2022,Female,19,2021,BCSE,6,No,No,3,1,Online,Yes,Yes,3,Intermediate,43,Yes,No,Yes,Machine Learning,2,Data Science,Relationship,Yes,Bachelor,Yes,1.65,No,2.71,73,75000,STU1982,43.0,Yes,Relationship,Data Science,Machine Learning,At Risk,1,1,At Risk,0.9235451505016722,0.9235451505016722
2021,Female,19,2020,BCSE,4,No,No,3,1,Online,Yes,Yes,9,Basic,70,No,No,No,Artificial Intelligence,3,Hardware,Relationship,No,Bachelor,Yes,2.32,No,3.68,46,77000,STU1983,70.0,Yes,Relationship,Hardware,Artificial Intelligence,Good,0,0,Good,0.19711554956910987,0.8028844504308901
2020,Female,20,2020,BCSE,11,No,No,1,3,Offline,Yes,Yes,2,Intermediate,76,No,No,No,Programming,2,UI/UX,Married,Yes,Family,No,2.61,No,3.7,144,77000,STU1984,76.0,No,Married,UI/UX Design,Programming,Good,0,0,Good,0.20027535586109446,0.7997246441389055
2020,Male,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,3,Intermediate,54,Yes,No,No,Programming,4,UI/UX,Single,Yes,Family,No,1.55,No,2.61,143,77000,STU1985,54.0,No,Single,UI/UX Design,Programming,At Risk,1,1,At Risk,0.7005087719298245,0.7005087719298245
2021,Male,19,2021,BCSE,4,No,No,4,2,Online,Yes,Yes,8,Intermediate,100,No,No,Yes,Machine Learning,2,Data Science,Single,Yes,Family,No,2.23,No,3.67,45,77000,STU1986,100.0,No,Single,Data Science,Machine Learning,Good,0,0,Good,0.2129368470524985,0.7870631529475015
2018,Male,25,2017,BCSE,12,No,No,1,3,Online,Yes,Yes,3,Advance,60,Yes,No,Yes,Programming,3,Software,Relationship,Yes,Bachelor,No,2.45,No,3.34,122,78000,STU1987,60.0,No,Relationship,Software,Programming,Good,0,1,At Risk,0.5851052631578947,0.5851052631578947
2020,Female,22,2017,BCSE,11,No,No,1,1,Online,Yes,Yes,3,Intermediate,90,No,No,No,Networking,1,Artificial Intelligence,Married,No,Family,Yes,2.11,No,3.56,132,78000,STU1988,90.0,Yes,Married,Artificial Intelligence,Networking,Good,0,0,Good,0.272716459520777,0.7272835404792231
2020,Male,24,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,5,Intermediate,77,No,No,No,Artificial Intelligence,1,Data Science,Single,No,Bachelor,No,1.59,No,2.62,132,78000,STU1989,77.0,No,Single,Data Science,Artificial Intelligence,At Risk,1,1,At Risk,0.8620596676648435,0.8620596676648435
2019,Male,25,2019,BCSE,11,No,No,5,1,Offline,Yes,Yes,3,Advance,100,Yes,No,No,Web development,4,Software,Relationship,Yes,Family,No,2.56,No,3.67,143,78000,STU1990,100.0,No,Relationship,Software,Web Development,Good,0,0,Good,0.1643496150007306,0.8356503849992694
2021,Male,20,2020,BCSE,6,No,No,6,3,Online,Yes,No,3,Advance,100,No,No,No,Networking,1,Data Science,Single,Yes,Bachelor,No,2.76,No,3.77,97,78000,STU1991,100.0,No,Single,Data Science,Networking,Good,0,0,Good,0.161921890053206,0.838078109946794
2021,Male,21,2020,BCSE,9,No,No,2,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,4,Software,Single,Yes,Bachelor,No,2.76,No,3.8,124,78000,STU1992,100.0,No,Single,Software,Web Development,Good,0,0,Good,0.21157462963662088,0.7884253703633791
2021,Male,20,2020,BCSE,8,No,No,3,3,Offline,Yes,No,2,Intermediate,100,No,No,No,Cyber security,4,Data Science,Single,No,Bachelor,No,2.61,No,3.7,98,79000,STU1993,100.0,No,Single,Data Science,Cyber Security,Good,0,0,Good,0.17195399817818457,0.8280460018218154
2020,Female,20,2020,BCSE,11,Yes,No,1,3,Offline,Yes,Yes,3,Basic,100,No,No,No,Programming,4,UI/UX,Relationship,No,Family,No,2.75,No,3.86,143,79000,STU1994,100.0,No,Relationship,UI/UX Design,Programming,Good,0,0,Good,0.12902962246579266,0.8709703775342074
2020,Male,21,2019,BCSE,10,Yes,No,2,3,Offline,Yes,Yes,3,Basic,90,No,Yes,No,Programming,3,Data Science,Relationship,Yes,Family,No,1.98,No,3.11,125,80000,STU1995,90.0,No,Relationship,Data Science,Programming,At Risk,1,1,At Risk,0.786834706959707,0.786834706959707
2020,Male,20,2019,BCSE,9,Yes,No,6,4,Offline,Yes,Yes,3,Advance,100,No,No,No,Programming,3,UI/UX,Single,No,Family,No,2.77,No,3.87,125,80000,STU1996,100.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.0997465040689946,0.9002534959310053
2022,Male,21,2021,BCSE,5,No,No,2,2,Offline,Yes,Yes,5,Intermediate,78,No,No,Yes,Artificial Intelligence,2,Hardware,Single,Yes,Family,No,1.79,No,2.82,71,80000,STU1997,78.0,No,Single,Hardware,Artificial Intelligence,At Risk,1,1,At Risk,0.7923906007042736,0.7923906007042736
2022,Female,21,2021,BCSE,6,No,No,3,2,Online,Yes,Yes,2,Intermediate,100,Yes,No,No,Artificial Intelligence,2,Software,Single,No,Bachelor,No,1.88,No,2.91,74,80000,STU1998,100.0,No,Single,Software,Artificial Intelligence,At Risk,1,1,At Risk,0.8505555555555556,0.8505555555555556
2020,Male,21,2020,BCSE,8,No,No,3,1,Online,Yes,Yes,7,Intermediate,71,No,No,No,Machine Learning,1,Software,Relationship,Yes,Bachelor,Yes,2.38,No,3.49,109,81000,STU1999,71.0,Yes,Relationship,Software,Machine Learning,Good,0,0,Good,0.24195408420444792,0.7580459157955521
2021,Male,20,2020,BCSE,9,No,No,4,2,Online,Yes,Yes,5,Intermediate,100,No,No,Yes,Web development,1,Software,Relationship,No,Bachelor,No,2.08,No,3.21,113,83000,STU2000,100.0,No,Relationship,Software,Web Development,Good,0,0,Good,0.25668948001962866,0.7433105199803713
2022,Female,21,2021,BCSE,4,No,No,5,2,Online,Yes,Yes,7,Intermediate,70,No,No,No,Programming,1,Hardware,Relationship,No,Family,No,1.89,No,3.4,56,86000,STU2001,70.0,No,Relationship,Hardware,Programming,Good,0,0,Good,0.3181455250194747,0.6818544749805253
2021,Male,20,2019,BCSE,6,No,No,2,1,Online,Yes,Yes,5,Advance,31,Yes,Yes,Yes,Programming,1,Software,Married,Yes,Family,No,1.21,No,2.47,139,87000,STU2002,31.0,No,Married,Software,Programming,At Risk,1,1,At Risk,0.89,0.89
2020,Male,20,2019,BCSE,8,No,No,3,2,Offline,Yes,Yes,6,Intermediate,60,No,No,Yes,Machine Learning,2,Software,Single,Yes,Bachelor,No,1.81,No,2.86,117,87000,STU2003,60.0,No,Single,Software,Machine Learning,At Risk,1,1,At Risk,0.7678942072759143,0.7678942072759143
2022,Male,20,2021,BCSE,8,No,No,5,3,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,Yes,Bachelor,Yes,2.45,No,3.68,124,87000,STU2004,100.0,Yes,Single,UI/UX Design,Programming,Good,0,0,Good,0.08069375953093312,0.9193062404690668
2018,Male,25,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Married,Yes,Family,No,1.56,No,2.66,143,88000,STU2005,100.0,No,Married,Software,Web Development,At Risk,1,1,At Risk,0.8752730635732553,0.8752730635732553
2020,Female,25,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Advance,100,Yes,No,No,Web development,2,Software,Single,Yes,Bachelor,No,1.6,No,2.68,143,88000,STU2006,100.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.8862298850574711,0.8862298850574711
2020,Female,20,2020,BCSE,11,No,No,2,2,Online,Yes,Yes,3,Advance,56,Yes,No,No,Programming,2,UI/UX,Relationship,No,Bachelor,No,1.81,No,2.89,144,88000,STU2007,56.0,No,Relationship,UI/UX Design,Programming,At Risk,1,1,At Risk,0.7106666666666667,0.7106666666666667
2021,Female,20,2021,BCSE,7,No,No,3,3,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,5,Software,Married,No,Family,No,1.76,No,2.81,96,88000,STU2008,100.0,No,Married,Software,Artificial Intelligence,At Risk,1,1,At Risk,0.9181247255160297,0.9181247255160297
2020,Female,21,2020,BCSE,10,No,No,2,1,Offline,Yes,Yes,2,Basic,86,Yes,No,Yes,Artificial Intelligence,4,Data Science,Single,No,Bachelor,No,1.57,No,2.65,135,89000,STU2009,86.0,No,Single,Data Science,Artificial Intelligence,At Risk,1,1,At Risk,0.9354714912280702,0.9354714912280702
2020,Male,24,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,5,Advance,100,No,No,No,Networking,2,Hardware,Single,Yes,Bachelor,No,2.05,No,3.45,85,90000,STU2010,100.0,No,Single,Hardware,Networking,Good,0,0,Good,0.1926306582909844,0.8073693417090155
2021,Male,20,2020,BCSE,9,No,No,3,2,Offline,Yes,Yes,1,Advance,67,Yes,No,No,Programming,2,UI/UX,Single,No,Family,No,2.38,No,3.47,130,90000,STU2011,67.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.4838743549503344,0.5161256450496656
2021,Female,20,2020,BCSE,8,No,No,2,2,Offline,Yes,No,2,Advance,100,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Family,No,2.67,No,3.73,93,90000,STU2012,100.0,No,Relationship,UI/UX Design,Programming,Good,0,0,Good,0.11595777878035943,0.8840422212196406
2022,Male,22,2021,BCSE,6,No,No,3,1,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Single,No,Bachelor,No,1.56,No,2.67,71,90000,STU2013,100.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.7922284874545074,0.7922284874545074
2021,Male,20,2020,BCSE,9,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Networking,1,Hardware,Relationship,Yes,Family,No,1.91,No,2.96,109,94000,STU2014,100.0,No,Relationship,Hardware,Networking,At Risk,1,1,At Risk,0.9118249467105402,0.9118249467105402
2020,Male,24,2017,BCSE,9,No,No,3,2,Online,Yes,Yes,2,Intermediate,70,Yes,No,No,Networking,2,UI/UX,Relationship,Yes,Family,Yes,1.89,No,3.18,113,95000,STU2015,70.0,Yes,Relationship,UI/UX Design,Networking,At Risk,1,1,At Risk,0.764145299145299,0.764145299145299
2021,Female,20,2019,BCSE,7,No,No,4,2,Offline,Yes,Yes,6,Advance,100,No,No,No,Web development,1,UI/UX,Single,No,Family,No,2.76,No,3.88,109,95000,STU2016,100.0,No,Single,UI/UX Design,Web Development,Good,0,0,Good,0.1357009647278088,0.8642990352721912
2020,Female,23,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Programming,2,Software,Relationship,Yes,Bachelor,No,2.76,No,3.84,144,96000,STU2017,100.0,No,Relationship,Software,Programming,Good,0,0,Good,0.13994444444444443,0.8600555555555556
2022,Male,20,2021,BCSE,6,Yes,No,5,3,Offline,Yes,Yes,2,Advance,76,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Bachelor,No,2.7,No,3.87,78,97000,STU2018,76.0,No,Relationship,UI/UX Design,Programming,Good,0,0,Good,0.4288160474716202,0.5711839525283797
2019,Male,22,2019,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Programming,2,UI/UX,Single,No,Family,No,2.56,No,3.64,143,98000,STU2019,100.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.2257979165143456,0.7742020834856544
2022,Male,20,2020,BCSE,5,No,No,1,1,Online,Yes,Yes,2,Intermediate,78,Yes,No,Yes,Networking,1,Hardware,Relationship,No,Family,No,1.81,No,2.84,71,98000,STU2020,78.0,No,Relationship,Hardware,Networking,At Risk,1,1,At Risk,0.79525,0.79525
2020,Male,24,2018,BCSE,8,No,No,2,2,Offline,Yes,Yes,8,Basic,98,No,No,No,Networking,3,Hardware,Single,No,Family,Yes,2.53,No,3.36,76,100000,STU2021,98.0,Yes,Single,Hardware,Networking,Good,0,0,Good,0.31921617325448787,0.6807838267455122
2019,Female,23,2019,BCSE,5,No,No,2,1,Offline,Yes,Yes,7,Basic,90,Yes,No,Yes,Networking,2,Hardware,Single,Yes,Bachelor,No,2.54,No,3.57,84,100000,STU2022,90.0,No,Single,Hardware,Networking,Good,0,0,Good,0.19049163193128713,0.8095083680687128
2019,Female,22,2019,BCSE,6,No,No,4,2,Offline,Yes,Yes,4,Intermediate,80,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,2.45,No,3.5,16,100000,STU2023,80.0,No,Single,Software,Programming,Good,0,0,Good,0.3363727615554633,0.6636272384445367
2020,Female,21,2020,BCSE,8,Yes,Yes,8,3,Offline,Yes,Yes,2,Advance,100,No,No,No,Networking,4,UI/UX,Single,No,Family,No,2.91,No,4.0,97,100000,STU2024,100.0,No,Single,UI/UX Design,Networking,Good,0,0,Good,0.03425431980398423,0.9657456801960158
2022,Male,20,2021,BCSE,6,No,No,1,2,Offline,Yes,Yes,2,Intermediate,54,No,No,Yes,Networking,4,Hardware,Married,Yes,Family,No,2.67,No,3.77,78,100000,STU2025,54.0,No,Married,Hardware,Networking,Good,0,0,Good,0.1887611986957121,0.8112388013042879
2019,Female,22,2018,BCSE,11,No,No,5,3,Offline,Yes,Yes,8,Intermediate,77,No,No,Yes,Machine Learning,2,Software,Single,No,Bachelor,No,2.33,No,3.88,144,110000,STU2026,77.0,No,Single,Software,Machine Learning,Good,0,0,Good,0.16461287328592825,0.8353871267140718
2021,Male,24,2019,BCSE,10,No,No,1,2,Online,Yes,Yes,3,Basic,100,Yes,No,No,Networking,4,Hardware,Married,Yes,Family,No,2.87,No,3.91,140,110000,STU2027,100.0,No,Married,Hardware,Networking,Good,0,0,Good,0.16859258031240787,0.8314074196875921
2020,Female,20,2020,BCSE,10,No,No,3,2,Online,Yes,No,9,Advance,100,No,No,No,Artificial Intelligence,4,Hardware,Relationship,Yes,Bachelor,No,2.09,No,3.23,119,110000,STU2028,100.0,No,Relationship,Hardware,Artificial Intelligence,Good,0,0,Good,0.12040079365079365,0.8795992063492064
2020,Female,25,2018,BCSE,9,No,No,2,3,Online,Yes,Yes,3,Intermediate,77,Yes,No,Yes,Networking,2,Hardware,Married,Yes,Family,No,1.67,No,2.73,124,112000,STU2029,77.0,No,Married,Hardware,Networking,At Risk,1,1,At Risk,0.93,0.93
2022,Female,20,2021,BCSE,5,No,No,1,1,Online,Yes,Yes,10,Intermediate,45,Yes,No,No,Cyber security,1,Data Science,Relationship,Yes,Family,No,1.15,No,2.39,75,112000,STU2030,45.0,No,Relationship,Data Science,Cyber Security,At Risk,1,1,At Risk,0.8538177307742524,0.8538177307742524
2022,Female,21,2021,BCSE,5,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Web development,4,Software,Married,No,Family,No,2.56,No,3.64,68,113000,STU2031,100.0,No,Married,Software,Web Development,Good,0,0,Good,0.20810380199510634,0.7918961980048936
2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,No,3,Basic,100,No,No,No,Programming,3,Software,Single,No,Bachelor,No,1.99,No,2.94,88,120000,STU2032,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8726258165144034,0.8726258165144034
2023,Female,19,2021,BCSE,2,Yes,No,6,4,Offline,Yes,Yes,4,Intermediate,100,No,Yes,No,Cyber security,3,Data Science,Single,Yes,Bachelor,No,2.78,No,3.8,29,120000,STU2033,100.0,No,Single,Data Science,Cyber Security,Good,0,0,Good,0.16791185491359273,0.8320881450864073
2020,Male,20,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Cyber security,1,Hardware,Relationship,Yes,Bachelor,No,2.21,No,3.3,137,122000,STU2034,100.0,No,Relationship,Hardware,Cyber Security,Good,0,0,Good,0.10796588759191829,0.8920341124080817
2020,Male,20,2020,BCSE,11,No,No,3,3,Offline,Yes,Yes,3,Advance,100,No,No,No,Artificial Intelligence,1,Data Science,Relationship,No,Bachelor,No,1.46,No,2.51,143,122000,STU2035,100.0,No,Relationship,Data Science,Artificial Intelligence,At Risk,1,1,At Risk,0.847244195395567,0.847244195395567
2020,Male,20,2020,BCSE,10,Yes,No,2,2,Offline,Yes,Yes,2,Intermediate,64,Yes,No,No,Networking,4,Hardware,Single,No,Bachelor,Yes,2.67,No,3.78,136,127000,STU2036,64.0,Yes,Single,Hardware,Networking,Good,0,0,Good,0.09678113553113553,0.9032188644688645
2020,Male,21,2018,BCSE,9,No,No,5,3,Online,Yes,No,7,Intermediate,100,No,No,Yes,Networking,2,Hardware,Single,No,Bachelor,No,2.32,No,3.78,123,130000,STU2037,100.0,No,Single,Hardware,Networking,Good,0,0,Good,0.1837170084738143,0.8162829915261857
2022,Female,21,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,7,Intermediate,79,No,No,No,Artificial Intelligence,3,Hardware,Married,Yes,Family,No,2.22,No,3.41,59,133000,STU2038,79.0,No,Married,Hardware,Artificial Intelligence,Good,0,0,Good,0.14832828282828284,0.8516717171717172
2022,Female,20,2020,BCSE,3,No,No,4,2,Offline,Yes,Yes,7,Intermediate,80,No,No,Yes,Programming,1,UI/UX,Single,No,Bachelor,No,1.88,No,2.97,29,140000,STU2039,80.0,No,Single,UI/UX Design,Programming,At Risk,1,1,At Risk,0.8053526424235815,0.8053526424235815
2020,Male,20,2020,BCSE,10,No,No,2,1,Online,Yes,Yes,3,Basic,73,Yes,No,No,Networking,2,Hardware,Married,No,Bachelor,No,1.45,No,2.52,135,140000,STU2040,73.0,No,Married,Hardware,Networking,At Risk,1,1,At Risk,0.7061978021978021,0.7061978021978021
2020,Male,25,2018,BCSE,9,No,No,3,1,Offline,Yes,Yes,2,Advance,87,Yes,No,No,Networking,4,Hardware,Single,Yes,Family,No,1.54,No,2.62,121,144000,STU2041,87.0,No,Single,Hardware,Networking,At Risk,1,1,At Risk,0.874857142857143,0.874857142857143
2021,Male,20,2020,BCSE,8,No,No,3,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,1,Hardware,Single,Yes,Family,No,2.78,No,3.86,89,145000,STU2042,100.0,No,Single,Hardware,Networking,Good,0,0,Good,0.1870479570794229,0.8129520429205771
2019,Male,21,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,3,Intermediate,80,No,No,No,Programming,4,UI/UX,Single,No,Bachelor,No,2.1,No,3.41,139,150000,STU2043,80.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.2180752834142624,0.7819247165857376
2020,Male,24,2019,BCSE,11,No,No,5,3,Offline,Yes,No,2,Advance,100,Yes,No,Yes,Networking,1,Hardware,Single,No,Family,No,2.57,No,3.63,144,150000,STU2044,100.0,No,Single,Hardware,Networking,Good,0,0,Good,0.13716174148432211,0.8628382585156779
2022,Female,19,2021,BCSE,4,No,No,2,2,Offline,Yes,Yes,4,Intermediate,100,No,No,No,Artificial Intelligence,1,Software,Relationship,Yes,Family,No,2.44,No,3.59,68,155000,STU2045,100.0,No,Relationship,Software,Artificial Intelligence,Good,0,0,Good,0.1418919325132805,0.8581080674867195
2019,Male,23,2019,BCSE,10,No,No,3,1,Online,Yes,Yes,2,Basic,78,Yes,Yes,No,Networking,1,Hardware,Married,No,Family,No,1.67,No,2.77,139,160000,STU2046,78.0,No,Married,Hardware,Networking,At Risk,1,1,At Risk,0.7736263736263738,0.7736263736263738
2021,Female,21,2020,BCSE,6,No,No,3,3,Online,Yes,Yes,5,Advance,100,No,No,No,Artificial Intelligence,1,Hardware,Relationship,Yes,Bachelor,No,1.55,No,2.61,92,165000,STU2047,100.0,No,Relationship,Hardware,Artificial Intelligence,At Risk,1,1,At Risk,0.9149755717255716,0.9149755717255716
2021,Female,20,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Cyber security,1,Data Science,Single,Yes,Family,Yes,2.34,No,3.42,103,165000,STU2048,100.0,Yes,Single,Data Science,Cyber Security,Good,0,0,Good,0.1872170678244236,0.8127829321755764
2021,Male,20,2020,BCSE,7,No,No,2,1,Offline,Yes,Yes,6,Basic,80,Yes,No,No,Web development,2,Hardware,Single,Yes,Family,No,1.54,No,2.95,90,169000,STU2049,80.0,No,Single,Hardware,Web Development,At Risk,1,1,At Risk,0.9384242424242424,0.9384242424242424
2020,Male,21,2020,BCSE,5,No,No,4,3,Offline,Yes,Yes,5,Basic,70,No,No,Yes,Web development,2,Software,Relationship,No,Family,No,2.0,No,3.03,71,170000,STU2050,70.0,No,Relationship,Software,Web Development,At Risk,1,1,At Risk,0.9101021951603877,0.9101021951603877
2020,Female,21,2018,BCSE,9,No,No,2,1,Online,Yes,Yes,10,Intermediate,50,Yes,No,Yes,Cyber security,2,Hardware,Relationship,No,Family,No,1.35,No,2.66,105,200000,STU2051,50.0,No,Relationship,Hardware,Cyber Security,At Risk,1,1,At Risk,0.9209605879171096,0.9209605879171096
2020,Female,20,2019,BCSE,7,No,No,6,5,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Programming,4,Software,Single,No,Family,No,2.64,Yes,3.34,70,200000,STU2052,100.0,No,Single,Software,Programming,Good,0,0,Good,0.20330367358646162,0.7966963264135384
2020,Female,22,2019,BCSE,9,No,No,3,4,Offline,Yes,Yes,8,Intermediate,50,Yes,No,No,Cyber security,1,UI/UX,Relationship,No,Bachelor,No,1.7,No,3.0,95,200000,STU2053,50.0,No,Relationship,UI/UX Design,Cyber Security,At Risk,1,1,At Risk,0.9431510641075858,0.9431510641075858
2020,Female,22,2019,BCSE,10,No,No,3,2,Online,Yes,Yes,7,Intermediate,88,No,No,No,Web development,5,Networking,Relationship,No,Family,No,2.9,No,3.93,125,200000,STU2054,88.0,No,Relationship,Networking,Web Development,Good,0,0,Good,0.17367495114954729,0.8263250488504528
2020,Female,21,2020,BCSE,10,No,No,5,2,Offline,Yes,Yes,6,Advance,80,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,1.9,No,3.1,99,200000,STU2055,80.0,No,Single,UI/UX Design,Programming,At Risk,1,1,At Risk,0.7599143201979001,0.7599143201979001
2020,Male,22,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,9,Intermediate,75,No,No,No,Cyber security,2,Hardware,Single,No,Bachelor,No,2.01,No,3.08,126,250000,STU2056,75.0,No,Single,Hardware,Cyber Security,At Risk,1,1,At Risk,0.6861843103812746,0.6861843103812746
2021,Female,20,2021,BCSE,7,Yes,No,5,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,4,UI/UX,Single,No,Family,No,2.33,No,3.89,104,277000,STU2057,100.0,No,Single,UI/UX Design,Programming,Good,0,0,Good,0.2404406811129262,0.7595593188870737
2020,Male,20,2020,BCSE,7,Yes,Yes,6,2,Online,Yes,Yes,4,Advance,70,No,No,No,Programming,3,Software,Single,No,Family,No,1.6,No,2.9,30,20000,STU2058,70.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.886726744294271,0.886726744294271
2020,Male,23,2019,BCSE,11,Yes,Yes,4,2,Online,Yes,Yes,3,Intermediate,96,No,No,No,Networking,3,Data Science,Single,No,Family,No,2.67,No,3.4,140,30000,STU2059,96.0,No,Single,Data Science,Networking,Good,0,0,Good,0.14686903164044515,0.8531309683595548
2022,Male,21,2021,BCSE,5,No,Yes,2,1,Online,Yes,Yes,1,Intermediate,95,No,No,Yes,Web development,4,Software,Single,Yes,Bachelor,No,1.05,No,2.8,18,30000,STU2060,95.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.8764197002603897,0.8764197002603897
